Record_Date,Company_Name,Job_Role,Experience_Level,City,Salary_INR,Demand_Index,Remote_Option_Flag,Salary_Trend_Pct,Skills_Required
2017-07-25,Amazon India,Product Manager,12+ years,Mumbai,3925993,67,0,-1.79,"Communication, Problem Solving, Team Work"
2017-07-25,Hindustan Unilever,Data Analyst,3-5 years,Kolkata,935411,71,0,0.62,"SQL, Excel, Power BI, Python"
2017-07-26,HCL Technologies,DevOps Engineer,3-5 years,Gurugram,2150665,54,0,3.91,"Linux, Docker, Kubernetes, AWS"
2017-07-26,IBM India,Business Analyst,3-5 years,Ahmedabad,969417,57,1,3.14,"Excel, SQL, Power BI, Business Intelligence"
2017-07-26,Deloitte India,Machine Learning Engineer,8-12 years,Pune,1363319,54,1,-2.86,"Communication, Problem Solving, Team Work"
2017-07-26,Flipkart,Software Engineer,8-12 years,Chennai,1223678,25,0,9.88,"Java, Python, Data Structures, OOPs"
2017-07-27,Tata Consultancy Services,HR Manager,0-1 years,Ahmedabad,552785,12,0,-4.02,"Communication, Problem Solving, Team Work"
2017-07-27,Zomato,Product Manager,5-8 years,Chennai,3267773,67,1,0.56,"Communication, Problem Solving, Team Work"
2017-07-27,Infosys,Finance Analyst,3-5 years,Pune,713394,39,1,-1.41,"Communication, Problem Solving, Team Work"
2017-07-28,Swiggy,Machine Learning Engineer,1-3 years,Ahmedabad,2324000,26,0,5.72,"Communication, Problem Solving, Team Work"
2017-07-28,Jio Platforms,Cloud Architect,8-12 years,Kolkata,4277781,86,0,10.11,"Communication, Problem Solving, Team Work"
2017-07-28,Mahindra & Mahindra,Backend Developer,0-1 years,Delhi,1362924,17,0,0.74,"Python, Java, SQL, APIs"
2017-07-28,Tata Consultancy Services,HR Manager,8-12 years,Chennai,1267903,69,0,10.82,"Communication, Problem Solving, Team Work"
2017-07-28,Flipkart,Cloud Architect,12+ years,Ahmedabad,1368414,74,0,-4.82,"Communication, Problem Solving, Team Work"
2017-07-28,Adani Enterprises,Operations Manager,1-3 years,Hyderabad,1743798,77,1,-2.22,"Communication, Problem Solving, Team Work"
2017-07-28,Adani Enterprises,Data Analyst,3-5 years,Delhi,665382,80,1,-0.86,"SQL, Excel, Power BI, Python"
2017-07-28,IBM India,Software Engineer,5-8 years,Bangalore,1456226,61,0,0.07,"Java, Python, Data Structures, OOPs"
2017-07-28,IBM India,Software Engineer,0-1 years,Hyderabad,835512,27,1,7.09,"Java, Python, Data Structures, OOPs"
2017-07-28,Bharat Petroleum,Finance Analyst,8-12 years,Pune,977173,19,1,11.21,"Communication, Problem Solving, Team Work"
2017-07-28,Tata Consultancy Services,Frontend Developer,1-3 years,Mumbai,1130131,92,0,4.52,"HTML, CSS, JavaScript, UI/UX"
2017-07-29,Mahindra & Mahindra,UI/UX Designer,0-1 years,Delhi,573413,36,0,5.77,"Communication, Problem Solving, Team Work"
2017-07-29,Adani Enterprises,Operations Manager,12+ years,Hyderabad,1219357,14,1,-0.21,"Communication, Problem Solving, Team Work"
2017-07-29,Hindustan Unilever,Data Analyst,0-1 years,Pune,483542,30,1,0.95,"SQL, Excel, Power BI, Python"
2017-07-29,Deloitte India,Data Scientist,8-12 years,Gurugram,1169774,48,0,3.98,"Python, Machine Learning, Pandas, NumPy"
2017-07-29,Mahindra & Mahindra,Software Engineer,0-1 years,Noida,1133366,35,0,-3.04,"Java, Python, Data Structures, OOPs"
2017-07-29,Tech Mahindra,Backend Developer,3-5 years,Hyderabad,984414,88,0,8.36,"Python, Java, SQL, APIs"
2017-07-29,HCL Technologies,DevOps Engineer,12+ years,Mumbai,1327988,60,1,-0.82,"Linux, Docker, Kubernetes, AWS"
2017-07-29,HDFC Bank,Product Manager,8-12 years,Noida,3039634,20,0,8.29,"Communication, Problem Solving, Team Work"
2017-07-29,Maruti Suzuki,Data Scientist,0-1 years,Pune,2270965,88,0,-3.6,"Python, Machine Learning, Pandas, NumPy"
2017-07-29,Tech Mahindra,UI/UX Designer,8-12 years,Delhi,987189,97,1,1.12,"Communication, Problem Solving, Team Work"
2017-07-30,Larsen & Toubro,Frontend Developer,0-1 years,Pune,878051,28,1,10.19,"HTML, CSS, JavaScript, UI/UX"
2017-07-30,State Bank of India,HR Manager,1-3 years,Noida,1471934,58,0,8.91,"Communication, Problem Solving, Team Work"
2017-07-30,Tata Consultancy Services,Business Analyst,8-12 years,Delhi,679698,64,1,8.27,"Excel, SQL, Power BI, Business Intelligence"
2017-07-30,Hindustan Unilever,HR Manager,8-12 years,Pune,1280506,79,0,5.94,"Communication, Problem Solving, Team Work"
2017-07-30,Kotak Mahindra Bank,UI/UX Designer,0-1 years,Mumbai,309884,90,1,5.07,"Communication, Problem Solving, Team Work"
2017-07-30,HCL Technologies,Digital Marketing Specialist,1-3 years,Ahmedabad,719427,17,1,6.08,"Communication, Problem Solving, Team Work"
2017-07-30,Maruti Suzuki,Software Engineer,0-1 years,Kolkata,1013198,57,1,1.34,"Java, Python, Data Structures, OOPs"
2017-07-31,Wipro,Software Engineer,12+ years,Noida,1169426,78,1,7.23,"Java, Python, Data Structures, OOPs"
2017-07-31,Capgemini India,Finance Analyst,1-3 years,Ahmedabad,835517,51,0,8.47,"Communication, Problem Solving, Team Work"
2017-07-31,Aditya Birla Group,UI/UX Designer,5-8 years,Chennai,536263,33,1,-2.84,"Communication, Problem Solving, Team Work"
2017-07-31,Mahindra & Mahindra,Data Analyst,1-3 years,Bangalore,1128451,81,0,-3.12,"SQL, Excel, Power BI, Python"
2017-07-31,Indian Oil Corporation,Cloud Architect,1-3 years,Mumbai,2875167,33,1,-1.27,"Communication, Problem Solving, Team Work"
2017-07-31,Bharat Petroleum,Business Analyst,0-1 years,Gurugram,721265,59,1,-4.56,"Excel, SQL, Power BI, Business Intelligence"
2017-08-01,Maruti Suzuki,Cybersecurity Analyst,3-5 years,Hyderabad,1585711,24,0,-0.9,"Communication, Problem Solving, Team Work"
2017-08-01,HCL Technologies,Operations Manager,0-1 years,Ahmedabad,1024297,52,0,8.74,"Communication, Problem Solving, Team Work"
2017-08-01,Zomato,Business Analyst,12+ years,Gurugram,404841,12,0,10.66,"Excel, SQL, Power BI, Business Intelligence"
2017-08-01,Swiggy,Software Engineer,3-5 years,Ahmedabad,757870,95,0,-3.77,"Java, Python, Data Structures, OOPs"
2017-08-01,Maruti Suzuki,Software Engineer,12+ years,Hyderabad,743142,17,1,4.42,"Java, Python, Data Structures, OOPs"
2017-08-01,Bharat Petroleum,HR Manager,5-8 years,Bangalore,966242,88,1,5.13,"Communication, Problem Solving, Team Work"
2017-08-01,Tata Motors,HR Manager,8-12 years,Kolkata,1225985,45,1,8.3,"Communication, Problem Solving, Team Work"
2017-08-02,Kotak Mahindra Bank,HR Manager,0-1 years,Delhi,771906,69,1,7.65,"Communication, Problem Solving, Team Work"
2017-08-02,Tech Mahindra,HR Manager,12+ years,Bangalore,861617,91,0,9.22,"Communication, Problem Solving, Team Work"
2017-08-02,Jio Platforms,Business Analyst,5-8 years,Ahmedabad,453637,33,1,1.3,"Excel, SQL, Power BI, Business Intelligence"
2017-08-02,Accenture India,HR Manager,12+ years,Delhi,1304534,12,0,5.63,"Communication, Problem Solving, Team Work"
2017-08-02,Tech Mahindra,Finance Analyst,5-8 years,Kolkata,435573,84,0,8.94,"Communication, Problem Solving, Team Work"
2017-08-02,Aditya Birla Group,Operations Manager,8-12 years,Ahmedabad,538986,11,0,-2.05,"Communication, Problem Solving, Team Work"
2017-08-02,Aditya Birla Group,Frontend Developer,12+ years,Kolkata,1120696,59,1,5.09,"HTML, CSS, JavaScript, UI/UX"
2017-08-02,Capgemini India,DevOps Engineer,12+ years,Kolkata,2063057,14,1,-4.43,"Linux, Docker, Kubernetes, AWS"
2017-08-02,Kotak Mahindra Bank,Frontend Developer,12+ years,Kolkata,717429,40,1,-4.2,"HTML, CSS, JavaScript, UI/UX"
2017-08-02,BYJU'S,Data Analyst,5-8 years,Chennai,408210,25,1,6.88,"SQL, Excel, Power BI, Python"
2017-08-02,Wipro,HR Manager,12+ years,Noida,1013596,73,0,7.78,"Communication, Problem Solving, Team Work"
2017-08-02,HDFC Bank,Digital Marketing Specialist,1-3 years,Kolkata,785409,17,1,6.17,"Communication, Problem Solving, Team Work"
2017-08-03,PhonePe,DevOps Engineer,5-8 years,Bangalore,1592841,77,1,7.11,"Linux, Docker, Kubernetes, AWS"
2017-08-03,Accenture India,Software Engineer,3-5 years,Gurugram,891146,82,0,5.97,"Java, Python, Data Structures, OOPs"
2017-08-03,Kotak Mahindra Bank,Cybersecurity Analyst,8-12 years,Bangalore,1488813,36,1,6.41,"Communication, Problem Solving, Team Work"
2017-08-03,HDFC Bank,Digital Marketing Specialist,3-5 years,Hyderabad,777569,83,1,-1.56,"Communication, Problem Solving, Team Work"
2017-08-03,Adani Enterprises,Frontend Developer,3-5 years,Chennai,704241,56,0,11.06,"HTML, CSS, JavaScript, UI/UX"
2017-08-03,Indian Oil Corporation,UI/UX Designer,12+ years,Delhi,1063327,47,1,9.13,"Communication, Problem Solving, Team Work"
2017-08-03,Indian Oil Corporation,DevOps Engineer,3-5 years,Mumbai,1301060,14,0,10.44,"Linux, Docker, Kubernetes, AWS"
2017-08-03,Hindustan Unilever,Data Scientist,12+ years,Delhi,2323322,48,1,9.96,"Python, Machine Learning, Pandas, NumPy"
2017-08-03,Tech Mahindra,Backend Developer,8-12 years,Noida,1272821,56,1,1.99,"Python, Java, SQL, APIs"
2017-08-03,Bharat Petroleum,Backend Developer,12+ years,Pune,1776849,44,1,1.77,"Python, Java, SQL, APIs"
2017-08-03,Accenture India,Product Manager,5-8 years,Hyderabad,2532958,14,1,0.66,"Communication, Problem Solving, Team Work"
2017-08-03,Capgemini India,Frontend Developer,1-3 years,Noida,828019,20,0,-1.72,"HTML, CSS, JavaScript, UI/UX"
2017-08-04,Axis Bank,UI/UX Designer,8-12 years,Pune,1165058,65,0,8.21,"Communication, Problem Solving, Team Work"
2017-08-04,HCL Technologies,Cloud Architect,0-1 years,Hyderabad,3358507,38,1,6.54,"Communication, Problem Solving, Team Work"
2017-08-04,Wipro,Operations Manager,3-5 years,Bangalore,588054,96,0,1.45,"Communication, Problem Solving, Team Work"
2017-08-04,Larsen & Toubro,HR Manager,5-8 years,Gurugram,609080,54,0,-0.43,"Communication, Problem Solving, Team Work"
2017-08-04,Jio Platforms,Frontend Developer,1-3 years,Bangalore,601700,96,0,10.82,"HTML, CSS, JavaScript, UI/UX"
2017-08-04,Axis Bank,Cybersecurity Analyst,1-3 years,Bangalore,562331,73,1,2.32,"Communication, Problem Solving, Team Work"
2017-08-05,HCL Technologies,Data Analyst,1-3 years,Bangalore,394828,98,1,10.8,"SQL, Excel, Power BI, Python"
2017-08-05,Amazon India,Finance Analyst,1-3 years,Delhi,1038739,82,1,2.75,"Communication, Problem Solving, Team Work"
2017-08-05,BYJU'S,Cloud Architect,3-5 years,Pune,2609012,98,0,-2.15,"Communication, Problem Solving, Team Work"
2017-08-05,Kotak Mahindra Bank,Product Manager,5-8 years,Ahmedabad,3300075,29,0,11.21,"Communication, Problem Solving, Team Work"
2017-08-05,Infosys,DevOps Engineer,0-1 years,Kolkata,973406,49,1,0.35,"Linux, Docker, Kubernetes, AWS"
2017-08-05,HCL Technologies,Data Scientist,8-12 years,Mumbai,614859,28,0,6.66,"Python, Machine Learning, Pandas, NumPy"
2017-08-05,Indian Oil Corporation,Data Analyst,12+ years,Noida,941736,92,0,-3.14,"SQL, Excel, Power BI, Python"
2017-08-05,IBM India,Cybersecurity Analyst,0-1 years,Pune,852880,86,1,11.29,"Communication, Problem Solving, Team Work"
2017-08-05,Adani Enterprises,Data Scientist,12+ years,Kolkata,2030832,19,1,2.16,"Python, Machine Learning, Pandas, NumPy"
2017-08-05,IBM India,Backend Developer,3-5 years,Bangalore,1653727,42,0,5.71,"Python, Java, SQL, APIs"
2017-08-05,Mahindra & Mahindra,Machine Learning Engineer,5-8 years,Mumbai,1387014,86,0,1.36,"Communication, Problem Solving, Team Work"
2017-08-06,Tech Mahindra,HR Manager,3-5 years,Mumbai,542879,94,0,5.08,"Communication, Problem Solving, Team Work"
2017-08-06,HDFC Bank,UI/UX Designer,8-12 years,Delhi,439072,79,0,9.33,"Communication, Problem Solving, Team Work"
2017-08-06,Deloitte India,Operations Manager,3-5 years,Mumbai,1646565,59,1,-1.34,"Communication, Problem Solving, Team Work"
2017-08-06,Adani Enterprises,Cybersecurity Analyst,12+ years,Mumbai,1195765,46,1,0.38,"Communication, Problem Solving, Team Work"
2017-08-06,Wipro,Machine Learning Engineer,12+ years,Noida,1003712,55,1,9.18,"Communication, Problem Solving, Team Work"
2017-08-06,PhonePe,Operations Manager,0-1 years,Bangalore,867502,80,0,9.65,"Communication, Problem Solving, Team Work"
2017-08-07,Axis Bank,Operations Manager,0-1 years,Kolkata,500911,49,1,-3.09,"Communication, Problem Solving, Team Work"
2017-08-07,ICICI Bank,Software Engineer,8-12 years,Gurugram,1473949,25,1,7.6,"Java, Python, Data Structures, OOPs"
2017-08-07,Axis Bank,Data Analyst,12+ years,Chennai,676911,45,0,-3.18,"SQL, Excel, Power BI, Python"
2017-08-07,Hindustan Unilever,Product Manager,5-8 years,Pune,1868806,53,0,7.66,"Communication, Problem Solving, Team Work"
2017-08-07,Jio Platforms,Finance Analyst,1-3 years,Bangalore,548804,80,1,6.16,"Communication, Problem Solving, Team Work"
2017-08-07,State Bank of India,UI/UX Designer,3-5 years,Chennai,1117484,86,1,5.08,"Communication, Problem Solving, Team Work"
2017-08-07,Zomato,DevOps Engineer,0-1 years,Hyderabad,1757049,70,0,-0.82,"Linux, Docker, Kubernetes, AWS"
2017-08-07,Bharat Petroleum,Frontend Developer,0-1 years,Noida,1080203,71,1,11.11,"HTML, CSS, JavaScript, UI/UX"
2017-08-08,Kotak Mahindra Bank,Finance Analyst,12+ years,Mumbai,1186130,97,0,7.88,"Communication, Problem Solving, Team Work"
2017-08-08,HDFC Bank,HR Manager,12+ years,Hyderabad,1018751,98,1,4.42,"Communication, Problem Solving, Team Work"
2017-08-08,Adani Enterprises,Frontend Developer,8-12 years,Mumbai,684989,65,0,2.05,"HTML, CSS, JavaScript, UI/UX"
2017-08-08,ICICI Bank,Data Analyst,3-5 years,Mumbai,783834,57,0,5.8,"SQL, Excel, Power BI, Python"
2017-08-08,State Bank of India,Cloud Architect,12+ years,Delhi,3147643,19,0,0.41,"Communication, Problem Solving, Team Work"
2017-08-08,Kotak Mahindra Bank,Cybersecurity Analyst,3-5 years,Noida,750175,89,1,0.12,"Communication, Problem Solving, Team Work"
2017-08-08,Hindustan Unilever,DevOps Engineer,5-8 years,Hyderabad,1911177,52,0,1.15,"Linux, Docker, Kubernetes, AWS"
2017-08-09,Tech Mahindra,UI/UX Designer,1-3 years,Hyderabad,363408,52,1,-1.71,"Communication, Problem Solving, Team Work"
2017-08-09,Capgemini India,Product Manager,12+ years,Chennai,3577676,92,0,-2.06,"Communication, Problem Solving, Team Work"
2017-08-09,Indian Oil Corporation,Product Manager,1-3 years,Pune,3517234,77,0,6.65,"Communication, Problem Solving, Team Work"
2017-08-09,Wipro,Cloud Architect,0-1 years,Mumbai,4356972,22,1,8.33,"Communication, Problem Solving, Team Work"
2017-08-09,Kotak Mahindra Bank,Backend Developer,0-1 years,Bangalore,703257,11,1,11.77,"Python, Java, SQL, APIs"
2017-08-09,Reliance Industries,Finance Analyst,5-8 years,Mumbai,1171641,75,0,10.0,"Communication, Problem Solving, Team Work"
2017-08-09,ICICI Bank,Software Engineer,1-3 years,Delhi,1479048,47,0,-1.13,"Java, Python, Data Structures, OOPs"
2017-08-09,Infosys,Backend Developer,0-1 years,Hyderabad,440887,66,1,11.14,"Python, Java, SQL, APIs"
2017-08-09,Deloitte India,HR Manager,5-8 years,Mumbai,592977,19,0,1.58,"Communication, Problem Solving, Team Work"
2017-08-09,Tech Mahindra,Machine Learning Engineer,0-1 years,Chennai,1044154,67,0,5.17,"Communication, Problem Solving, Team Work"
2017-08-09,Swiggy,DevOps Engineer,0-1 years,Mumbai,1825170,10,1,10.6,"Linux, Docker, Kubernetes, AWS"
2017-08-09,Flipkart,Cybersecurity Analyst,0-1 years,Kolkata,1653528,26,0,-1.8,"Communication, Problem Solving, Team Work"
2017-08-09,Paytm,Frontend Developer,8-12 years,Delhi,717672,68,0,3.0,"HTML, CSS, JavaScript, UI/UX"
2017-08-10,Indian Oil Corporation,UI/UX Designer,8-12 years,Bangalore,1092341,41,1,5.37,"Communication, Problem Solving, Team Work"
2017-08-10,ICICI Bank,Backend Developer,12+ years,Noida,1189032,50,1,9.86,"Python, Java, SQL, APIs"
2017-08-10,Hindustan Unilever,Machine Learning Engineer,8-12 years,Chennai,948412,49,0,-1.73,"Communication, Problem Solving, Team Work"
2017-08-10,Axis Bank,Software Engineer,5-8 years,Bangalore,606932,61,0,8.65,"Java, Python, Data Structures, OOPs"
2017-08-10,Capgemini India,Frontend Developer,5-8 years,Ahmedabad,1010195,95,1,2.24,"HTML, CSS, JavaScript, UI/UX"
2017-08-10,Aditya Birla Group,Cloud Architect,5-8 years,Kolkata,1753072,87,1,-2.63,"Communication, Problem Solving, Team Work"
2017-08-11,Zomato,Finance Analyst,12+ years,Ahmedabad,468192,64,0,11.78,"Communication, Problem Solving, Team Work"
2017-08-11,Tata Consultancy Services,Cybersecurity Analyst,3-5 years,Delhi,787032,68,0,0.7,"Communication, Problem Solving, Team Work"
2017-08-11,Kotak Mahindra Bank,Operations Manager,0-1 years,Chennai,862275,47,0,6.64,"Communication, Problem Solving, Team Work"
2017-08-11,Accenture India,Machine Learning Engineer,8-12 years,Noida,1473079,19,0,-3.47,"Communication, Problem Solving, Team Work"
2017-08-11,HCL Technologies,Machine Learning Engineer,3-5 years,Delhi,2090187,82,1,7.74,"Communication, Problem Solving, Team Work"
2017-08-11,Amazon India,Cybersecurity Analyst,1-3 years,Hyderabad,808148,65,1,-2.92,"Communication, Problem Solving, Team Work"
2017-08-11,PhonePe,Machine Learning Engineer,1-3 years,Pune,1904786,81,1,0.54,"Communication, Problem Solving, Team Work"
2017-08-11,Larsen & Toubro,DevOps Engineer,5-8 years,Noida,1698355,25,0,2.14,"Linux, Docker, Kubernetes, AWS"
2017-08-11,Mahindra & Mahindra,Data Analyst,3-5 years,Hyderabad,516682,44,1,11.45,"SQL, Excel, Power BI, Python"
2017-08-11,ICICI Bank,Data Analyst,0-1 years,Kolkata,1184449,17,0,5.39,"SQL, Excel, Power BI, Python"
2017-08-11,Mahindra & Mahindra,Software Engineer,5-8 years,Kolkata,997311,28,0,-4.02,"Java, Python, Data Structures, OOPs"
2017-08-12,Bharat Petroleum,Business Analyst,5-8 years,Bangalore,966303,69,0,-1.5,"Excel, SQL, Power BI, Business Intelligence"
2017-08-12,Flipkart,Digital Marketing Specialist,0-1 years,Mumbai,855041,27,0,9.28,"Communication, Problem Solving, Team Work"
2017-08-12,Aditya Birla Group,Operations Manager,8-12 years,Kolkata,1170387,51,0,11.62,"Communication, Problem Solving, Team Work"
2017-08-12,Larsen & Toubro,Digital Marketing Specialist,0-1 years,Kolkata,854306,49,0,1.26,"Communication, Problem Solving, Team Work"
2017-08-12,Adani Enterprises,Data Scientist,8-12 years,Delhi,2410939,72,0,1.64,"Python, Machine Learning, Pandas, NumPy"
2017-08-12,Maruti Suzuki,Frontend Developer,1-3 years,Noida,562334,23,0,8.03,"HTML, CSS, JavaScript, UI/UX"
2017-08-12,Flipkart,HR Manager,8-12 years,Delhi,1137694,75,1,3.99,"Communication, Problem Solving, Team Work"
2017-08-12,Swiggy,Backend Developer,12+ years,Bangalore,1660840,41,1,8.23,"Python, Java, SQL, APIs"
2017-08-12,BYJU'S,Frontend Developer,0-1 years,Bangalore,1303354,88,0,9.49,"HTML, CSS, JavaScript, UI/UX"
2017-08-12,Adani Enterprises,Backend Developer,1-3 years,Kolkata,1796974,68,1,0.02,"Python, Java, SQL, APIs"
2017-08-12,Accenture India,Finance Analyst,3-5 years,Bangalore,824023,76,1,7.53,"Communication, Problem Solving, Team Work"
2017-08-13,BYJU'S,DevOps Engineer,3-5 years,Kolkata,1070597,41,0,7.9,"Linux, Docker, Kubernetes, AWS"
2017-08-13,Amazon India,Backend Developer,1-3 years,Delhi,1583647,88,0,-1.32,"Python, Java, SQL, APIs"
2017-08-13,Tata Motors,Backend Developer,12+ years,Bangalore,1219252,58,1,9.24,"Python, Java, SQL, APIs"
2017-08-13,Mahindra & Mahindra,Finance Analyst,8-12 years,Gurugram,1160235,90,0,0.82,"Communication, Problem Solving, Team Work"
2017-08-13,Amazon India,Business Analyst,5-8 years,Chennai,831478,13,1,-0.58,"Excel, SQL, Power BI, Business Intelligence"
2017-08-13,Tata Consultancy Services,Data Scientist,12+ years,Delhi,842898,49,0,7.1,"Python, Machine Learning, Pandas, NumPy"
2017-08-13,Swiggy,Operations Manager,5-8 years,Bangalore,1961006,80,1,7.83,"Communication, Problem Solving, Team Work"
2017-08-13,Wipro,Frontend Developer,8-12 years,Pune,1037133,48,0,-0.07,"HTML, CSS, JavaScript, UI/UX"
2017-08-13,Adani Enterprises,UI/UX Designer,3-5 years,Mumbai,1152608,90,0,-4.45,"Communication, Problem Solving, Team Work"
2017-08-13,State Bank of India,Product Manager,3-5 years,Chennai,1085955,11,0,5.54,"Communication, Problem Solving, Team Work"
2017-08-14,Flipkart,Data Analyst,8-12 years,Bangalore,994155,58,1,3.22,"SQL, Excel, Power BI, Python"
